query_id,domain,bm25_weight,dense_weight,fixed_mrr,adaptive_mrr,fixed_ndcg,adaptive_ndcg,fixed_precision,adaptive_precision,fixed_recall,adaptive_recall
arguana-test-free-speech-debate-ldhwprhs-con03a,argumentation,0.295317,0.704683,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2510,medical,0.392,0.608,1.0,0.5,0.6791762645911431,0.5316927187122283,0.7,0.6,0.15217391304347827,0.13043478260869565
fiqa-2181,finance,0.38125,0.61875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1288,medical,0.303983,0.696017,0.5,0.125,0.3436966913921454,0.13305201013572898,0.3,0.2,0.015306122448979591,0.01020408163265306
fiqa-7017,finance,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-2580,finance,0.401,0.599,1.0,1.0,0.7653606369886217,0.7039180890341347,0.2,0.2,0.6666666666666666,0.6666666666666666
fiqa-9245,finance,0.391267,0.608733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1336,scientific,0.3928,0.6072,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-531,medical,0.405033,0.594967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-aghbfcpspr-pro04a,argumentation,0.3124,0.6876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-593,medical,0.301333,0.698667,1.0,1.0,0.46927872602275644,0.46927872602275644,0.1,0.1,0.3333333333333333,0.3333333333333333
arguana-test-health-hdond-con03a,argumentation,0.287967,0.712033,0.25,0.25,0.43067655807339306,0.43067655807339306,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-238,medical,0.393467,0.606533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-5061,finance,0.39235,0.60765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-118,scientific,0.364967,0.635033,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-1266,scientific,0.38465,0.61535,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-133,scientific,0.3907,0.6093,1.0,1.0,0.5684045686173149,0.5922216874835863,0.3,0.3,0.6,0.6
scifact-832,scientific,0.310983,0.689017,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-6009,finance,0.383233,0.616767,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2061,medical,0.354467,0.645533,1.0,1.0,0.7510916729774053,0.7510916729774053,0.8,0.8,0.01951219512195122,0.01951219512195122
fiqa-2964,finance,0.403233,0.596767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-440,scientific,0.37195,0.62805,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-1278,scientific,0.374983,0.625017,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-education-pteuhwfphe-pro03a,argumentation,0.329133,0.670867,0.2,0.25,0.38685280723454163,0.43067655807339306,0.1,0.1,1.0,1.0
fiqa-8592,finance,0.376383,0.623617,0.2,0.25,0.3295827480202853,0.34337431936037655,0.2,0.2,0.6666666666666666,0.6666666666666666
nfcorpus-PLAIN-3085,medical,0.384633,0.615367,0.5,0.3333333333333333,0.5802792108518124,0.5249810332008934,0.2,0.2,1.0,1.0
arguana-test-law-ilppppghb-con03a,argumentation,0.2884,0.7116,0.2,0.25,0.38685280723454163,0.43067655807339306,0.1,0.1,1.0,1.0
scifact-1359,scientific,0.357567,0.642433,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-5951,finance,0.37745,0.62255,1.0,1.0,0.5412163092689025,0.4742708106036133,0.4,0.3,0.4444444444444444,0.3333333333333333
arguana-test-digital-freedoms-aihbiahr-pro03a,argumentation,0.332267,0.667733,0.2,0.16666666666666666,0.38685280723454163,0.3562071871080222,0.1,0.1,1.0,1.0
scifact-163,scientific,0.399767,0.600233,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-7702,finance,0.405283,0.594717,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.3065735963827292,0.1,0.1,0.5,0.5
arguana-test-international-appghblsba-pro02a,argumentation,0.275533,0.724467,0.2,0.25,0.38685280723454163,0.43067655807339306,0.1,0.1,1.0,1.0
arguana-test-digital-freedoms-aihbiahr-pro02a,argumentation,0.338933,0.661067,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1690,medical,0.404583,0.595417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-687,finance,0.37715,0.62285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-6629,finance,0.417217,0.582783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-digital-freedoms-eifpgdff-pro02a,argumentation,0.318767,0.681233,0.16666666666666666,0.0,0.3562071871080222,0.0,0.1,0.0,1.0,0.0
scifact-124,scientific,0.3815,0.6185,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1887,medical,0.4233,0.5767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-4484,finance,0.4102,0.5898,0.5,1.0,0.6309297535714575,1.0,0.1,0.1,1.0,1.0
arguana-test-culture-ahrtsdlgra-pro03a,argumentation,0.300283,0.699717,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-4116,finance,0.40845,0.59155,0.5,1.0,0.38685280723454163,0.6131471927654584,0.1,0.1,0.5,0.5
arguana-test-culture-ascidfakhba-pro04a,argumentation,0.337867,0.662133,0.0,0.1,0.0,0.2890648263178879,0.0,0.1,0.0,1.0
arguana-test-law-ralhrilglv-con03a,argumentation,0.332567,0.667433,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1940,medical,0.30735,0.69265,1.0,1.0,0.33013764944712026,0.33013764944712026,0.2,0.2,0.16666666666666666,0.16666666666666666
fiqa-7188,finance,0.3905,0.6095,0.25,0.2,0.43067655807339306,0.38685280723454163,0.1,0.1,1.0,1.0
scifact-294,scientific,0.39035,0.60965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-837,scientific,0.374417,0.625583,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-208,scientific,0.3853,0.6147,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-810,finance,0.408133,0.591867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-700,scientific,0.3935,0.6065,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-politics-cpegiepgh-pro03a,argumentation,0.325267,0.674733,0.25,0.2,0.43067655807339306,0.38685280723454163,0.1,0.1,1.0,1.0
arguana-test-international-aegmeppghw-con04a,argumentation,0.30115,0.69885,0.2,0.25,0.38685280723454163,0.43067655807339306,0.1,0.1,1.0,1.0
fiqa-2891,finance,0.381067,0.618933,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-9403,finance,0.423917,0.576083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-36,scientific,0.354517,0.645483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-digital-freedoms-eifpgdff-con02a,argumentation,0.308,0.692,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1867,medical,0.266983,0.733017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-education-tuhwastua-pro03a,argumentation,0.277917,0.722083,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-3837,finance,0.377667,0.622333,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-3292,medical,0.403417,0.596583,1.0,1.0,0.6328896185682337,0.734113331031029,0.5,0.5,0.7142857142857143,0.7142857142857143
scifact-491,scientific,0.36555,0.63445,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-232,scientific,0.370717,0.629283,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-culture-mmctyshwbcp-con01a,argumentation,0.273533,0.726467,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-philosophy-pppgshbsd-pro02a,argumentation,0.3167,0.6833,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.1,0.1,1.0,1.0
fiqa-8632,finance,0.386933,0.613067,0.5,0.5,0.38685280723454163,0.38685280723454163,0.1,0.1,0.5,0.5
nfcorpus-PLAIN-2332,medical,0.372433,0.627567,1.0,1.0,0.3570764765963919,0.38363315291837646,0.3,0.3,0.030927835051546393,0.030927835051546393
arguana-test-society-mmcpsgfhbf-con02a,argumentation,0.295317,0.704683,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-culture-mmciahbans-con02a,argumentation,0.28495,0.71505,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-6554,finance,0.381483,0.618517,1.0,0.5,0.6131471927654584,0.38685280723454163,0.1,0.1,0.5,0.5
arguana-test-international-eiahwpamu-con02a,argumentation,0.334417,0.665583,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
scifact-219,scientific,0.354083,0.645917,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-10812,finance,0.375667,0.624333,1.0,1.0,0.5855700749881525,0.6366824387328317,0.2,0.2,0.5,0.5
fiqa-1198,finance,0.37255,0.62745,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-275,scientific,0.368867,0.631133,1.0,1.0,0.8072467605676945,0.8072467605676945,0.3,0.3,1.0,1.0
nfcorpus-PLAIN-997,medical,0.286833,0.713167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1983,medical,0.38525,0.61475,0.5,0.5,0.5363559634917963,0.5455017237786198,0.6,0.6,0.1875,0.1875
scifact-1352,scientific,0.337067,0.662933,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-603,medical,0.286083,0.713917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-279,scientific,0.3197,0.6803,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2981,medical,0.319133,0.680867,1.0,1.0,0.5321036168710066,0.5321036168710066,0.1,0.1,0.14285714285714285,0.14285714285714285
arguana-test-culture-thbcsbptwhht-pro01a,argumentation,0.3063,0.6937,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1972,medical,0.280967,0.719033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-gpsmhbsosb-pro02a,argumentation,0.27915,0.72085,0.2,0.3333333333333333,0.38685280723454163,0.5,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-217,medical,0.37065,0.62935,0.25,0.25,0.09478836436955078,0.22466337602289155,0.1,0.3,0.027777777777777776,0.08333333333333333
scifact-691,scientific,0.371333,0.628667,1.0,0.5,1.0,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-165,medical,0.414633,0.585367,0.5,0.5,0.25236331995177386,0.30799491787699257,0.3,0.4,0.08333333333333333,0.1111111111111111
scifact-51,scientific,0.359517,0.640483,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-7674,finance,0.40735,0.59265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1485,medical,0.271667,0.728333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1100,scientific,0.38365,0.61635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-6849,finance,0.3733,0.6267,1.0,0.5,1.0,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2970,medical,0.390533,0.609467,1.0,1.0,0.47965506954306864,0.47965506954306864,0.1,0.1,0.1111111111111111,0.1111111111111111
nfcorpus-PLAIN-2660,medical,0.432417,0.567583,0.3333333333333333,0.25,0.11004588314904007,0.09478836436955078,0.1,0.1,0.037037037037037035,0.037037037037037035
scifact-784,scientific,0.382833,0.617167,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1066,medical,0.399983,0.600017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-politics-cdfsaphgiap-con03a,argumentation,0.291567,0.708433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-212,scientific,0.375733,0.624267,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-9925,finance,0.389617,0.610383,1.0,1.0,0.8065735963827293,0.8065735963827293,0.2,0.2,1.0,1.0
fiqa-3369,finance,0.3989,0.6011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-78,medical,0.42005,0.57995,0.125,0.125,0.02828547772167216,0.02828547772167216,0.1,0.1,0.016129032258064516,0.016129032258064516
scifact-660,scientific,0.409933,0.590067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-153,medical,0.419267,0.580733,1.0,1.0,0.5576167375575497,0.7781188158783612,0.3,0.6,0.06382978723404255,0.1276595744680851
nfcorpus-PLAIN-91,medical,0.39395,0.60605,1.0,1.0,0.16614782487235127,0.18409154774100742,0.2,0.2,0.03125,0.03125
fiqa-11039,finance,0.387667,0.612333,0.5,0.3333333333333333,0.3340033200331497,0.3332594386367449,0.3,0.3,0.375,0.375
nfcorpus-PLAIN-3322,medical,0.375567,0.624433,0.2,0.3333333333333333,0.08514311764162098,0.11004588314904008,0.1,0.1,0.012658227848101266,0.012658227848101266
arguana-test-religion-wcprrgrhbmi-pro01a,argumentation,0.303317,0.696683,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-free-speech-debate-nshbcsbawc-pro02a,argumentation,0.3009,0.6991,0.16666666666666666,0.1,0.3562071871080222,0.2890648263178879,0.1,0.1,1.0,1.0
arguana-test-education-pshhghwpba0-con04a,argumentation,0.289917,0.710083,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-516,scientific,0.36595,0.63405,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-544,scientific,0.386083,0.613917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-politics-oepghbrnsl-con01a,argumentation,0.301617,0.698383,0.25,0.16666666666666666,0.43067655807339306,0.3562071871080222,0.1,0.1,1.0,1.0
fiqa-8034,finance,0.3785,0.6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-437,scientific,0.396317,0.603683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-10932,finance,0.382667,0.617333,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-society-ghbgqeaaems-pro03a,argumentation,0.3238,0.6762,0.25,0.3333333333333333,0.43067655807339306,0.5,0.1,0.1,1.0,1.0
fiqa-4777,finance,0.4003,0.5997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-2470,medical,0.386917,0.613083,1.0,1.0,0.564578818785675,0.6715543968894921,0.6,0.6,0.0821917808219178,0.0821917808219178
fiqa-7592,finance,0.381367,0.618633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-3302,medical,0.418483,0.581517,1.0,0.3333333333333333,0.24924199037643666,0.14222787782425517,0.2,0.2,0.05405405405405406,0.05405405405405406
arguana-test-society-epsihbdns-con01a,argumentation,0.309917,0.690083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-religion-grcrgshwbr-con01a,argumentation,0.297717,0.702283,0.25,0.25,0.43067655807339306,0.43067655807339306,0.1,0.1,1.0,1.0
arguana-test-health-hpehwadvoee-pro01a,argumentation,0.291233,0.708767,0.1111111111111111,0.1111111111111111,0.3010299956639812,0.3010299956639812,0.1,0.1,1.0,1.0
arguana-test-international-gmehbisrip1b-pro03a,argumentation,0.314783,0.685217,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
scifact-723,scientific,0.31735,0.68265,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-785,scientific,0.3727,0.6273,0.2,0.1,0.38685280723454163,0.2890648263178879,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2650,medical,0.380467,0.619533,1.0,1.0,0.45374257454118544,0.4440973278132556,0.3,0.3,0.10344827586206896,0.10344827586206896
nfcorpus-PLAIN-924,medical,0.383283,0.616717,0.5,0.5,0.13886244387355454,0.13886244387355454,0.1,0.1,0.03125,0.03125
arguana-test-health-ppelfhwbpba-con02a,argumentation,0.281333,0.718667,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-1815,finance,0.398733,0.601267,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
scifact-1019,scientific,0.377317,0.622683,1.0,0.5,1.0,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-68,medical,0.348667,0.651333,0.5,1.0,0.2892598909735474,0.45846608015576257,0.1,0.1,0.01818181818181818,0.01818181818181818
fiqa-3480,finance,0.408683,0.591317,1.0,1.0,0.8048099750039491,0.9493885684853097,0.3,0.4,0.75,1.0
fiqa-3932,finance,0.374183,0.625817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-2587,finance,0.401667,0.598333,0.3333333333333333,0.5,0.5,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-3097,medical,0.371233,0.628767,1.0,1.0,0.515157140670655,0.515157140670655,0.1,0.1,0.25,0.25
arguana-test-international-aghwrem-pro04a,argumentation,0.29925,0.70075,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-216,scientific,0.386733,0.613267,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-415,scientific,0.394167,0.605833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1590,medical,0.368217,0.631783,0.5,0.5,0.13886244387355454,0.13886244387355454,0.1,0.1,0.05555555555555555,0.05555555555555555
nfcorpus-PLAIN-1119,medical,0.4164,0.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1130,scientific,0.33895,0.66105,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2230,medical,0.405233,0.594767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1537,medical,0.344533,0.655467,0.3333333333333333,0.5,0.5053603444371989,0.5368103404171507,0.6,0.6,0.13333333333333333,0.13333333333333333
fiqa-3179,finance,0.419517,0.580483,1.0,1.0,0.6131471927654584,0.6131471927654584,0.1,0.1,0.5,0.5
nfcorpus-PLAIN-681,medical,0.401183,0.598817,0.1,0.1,0.2890648263178879,0.2890648263178879,0.1,0.1,1.0,1.0
scifact-274,scientific,0.316233,0.683767,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-560,scientific,0.375283,0.624717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-137,scientific,0.304633,0.695367,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-1316,scientific,0.389817,0.610183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-3442,medical,0.41585,0.58415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1203,medical,0.39115,0.60885,1.0,1.0,0.33013764944712026,0.39375843764607193,0.2,0.3,0.16666666666666666,0.25
arguana-test-international-gsciidffe-pro02a,argumentation,0.296017,0.703983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-2830,medical,0.354117,0.645883,0.3333333333333333,0.3333333333333333,0.3631143808977028,0.3631143808977028,0.1,0.1,0.3333333333333333,0.3333333333333333
fiqa-852,finance,0.380633,0.619367,1.0,1.0,0.8710785440003369,0.7039180890341347,0.3,0.2,1.0,0.6666666666666666
scifact-1337,scientific,0.390133,0.609867,1.0,0.5,1.0,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-7445,finance,0.423833,0.576167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-5090,finance,0.376583,0.623417,1.0,1.0,0.6131471927654584,0.6131471927654584,0.1,0.1,0.5,0.5
fiqa-10596,finance,0.3528,0.6472,1.0,1.0,0.8687949224876582,0.8687949224876582,0.4,0.4,0.8,0.8
fiqa-6985,finance,0.3449,0.6551,0.5,1.0,0.6309297535714575,1.0,0.1,0.1,1.0,1.0
scifact-1041,scientific,0.379,0.621,0.14285714285714285,0.125,0.20438239758848611,0.19342640361727081,0.1,0.1,0.5,0.5
fiqa-6644,finance,0.4043,0.5957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-830,scientific,0.3722,0.6278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-epvhwhranet-con01a,argumentation,0.27755,0.72245,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-8332,finance,0.39625,0.60375,0.3333333333333333,0.3333333333333333,0.5323325778787926,0.5391065605018962,0.3,0.3,1.0,1.0
arguana-test-education-pshhghwpba0-con02a,argumentation,0.30675,0.69325,0.125,0.125,0.31546487678572877,0.31546487678572877,0.1,0.1,1.0,1.0
scifact-821,scientific,0.377483,0.622517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-5592,finance,0.336283,0.663717,0.5,1.0,0.6309297535714575,1.0,0.1,0.1,1.0,1.0
arguana-test-law-rmelhrilhbiw-con01a,argumentation,0.311033,0.688967,0.25,0.25,0.43067655807339306,0.43067655807339306,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2930,medical,0.3168,0.6832,1.0,1.0,0.45846608015576257,0.5094067557286251,0.1,0.2,0.07142857142857142,0.14285714285714285
nfcorpus-PLAIN-2071,medical,0.366517,0.633483,0.5,0.5,0.21726071285222986,0.2687374555268953,0.2,0.3,0.044444444444444446,0.06666666666666667
arguana-test-health-dhpelhbass-con01a,argumentation,0.30975,0.69025,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-237,scientific,0.39465,0.60535,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-8635,finance,0.386817,0.613183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-907,scientific,0.338267,0.661733,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-free-speech-debate-yfsdfkhbwu-pro02a,argumentation,0.303783,0.696217,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3562071871080222,0.1,0.1,1.0,1.0
scifact-613,scientific,0.285133,0.714867,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-economy-thsptr-con03a,argumentation,0.332683,0.667317,0.0,0.1111111111111111,0.0,0.3010299956639812,0.0,0.1,0.0,1.0
nfcorpus-PLAIN-541,medical,0.37185,0.62815,0.14285714285714285,0.0,0.10086747116627115,0.0,0.1,0.0,0.16666666666666666,0.0
nfcorpus-PLAIN-1161,medical,0.381567,0.618433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-859,scientific,0.4031,0.5969,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
scifact-300,scientific,0.347617,0.652383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-946,medical,0.280383,0.719617,0.2,0.0,0.08514311764162098,0.0,0.1,0.0,0.03225806451612903,0.0
scifact-814,scientific,0.346417,0.653583,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1130,medical,0.29965,0.70035,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-5380,finance,0.365,0.635,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-science-eassgbatj-con04a,argumentation,0.3528,0.6472,0.16666666666666666,0.2,0.3562071871080222,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1309,medical,0.405233,0.594767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-441,medical,0.349167,0.650833,1.0,1.0,0.9057218876080597,0.8679469206435628,0.5,0.5,1.0,1.0
fiqa-5981,finance,0.408583,0.591417,1.0,1.0,0.8840530210968294,0.9818483242455303,0.5,0.5,1.0,1.0
fiqa-7509,finance,0.385433,0.614567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-488,medical,0.39035,0.60965,1.0,1.0,0.7097402150304354,0.7241528458281337,0.7,0.7,0.4666666666666667,0.4666666666666667
nfcorpus-PLAIN-2580,medical,0.36225,0.63775,1.0,1.0,0.38960969584443333,0.41235173674195585,0.2,0.2,0.08695652173913043,0.08695652173913043
fiqa-2994,finance,0.408317,0.591683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-549,scientific,0.32745,0.67255,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1527,medical,0.3737,0.6263,1.0,1.0,1.0,1.0,1.0,1.0,0.04950495049504951,0.04950495049504951
fiqa-3049,finance,0.368233,0.631767,1.0,1.0,0.6366824387328317,0.6366824387328317,0.2,0.2,0.5,0.5
nfcorpus-PLAIN-23,medical,0.376117,0.623883,1.0,1.0,0.07336392209936005,0.21615906613549735,0.1,0.3,0.011111111111111112,0.03333333333333333
nfcorpus-PLAIN-660,medical,0.390983,0.609017,1.0,1.0,0.772837825180752,0.772837825180752,0.7,0.7,0.014736842105263158,0.014736842105263158
fiqa-515,finance,0.383117,0.616883,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-5134,finance,0.3879,0.6121,0.0,0.125,0.0,0.19342640361727081,0.0,0.1,0.0,0.5
arguana-test-religion-frghbbgi-con01a,argumentation,0.282917,0.717083,0.5,0.25,0.6309297535714575,0.43067655807339306,0.1,0.1,1.0,1.0
fiqa-8202,finance,0.408017,0.591983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1144,scientific,0.359233,0.640767,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-350,scientific,0.362283,0.637717,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-3131,medical,0.386483,0.613517,1.0,1.0,0.39648315146087865,0.39648315146087865,0.1,0.1,0.16666666666666666,0.16666666666666666
fiqa-5080,finance,0.376267,0.623733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1107,scientific,0.351917,0.648083,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1929,medical,0.353867,0.646133,0.16666666666666666,0.3333333333333333,0.07839826897867533,0.11004588314904008,0.1,0.1,0.1,0.1
scifact-1225,scientific,0.38225,0.61775,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
